date,vertical,year,month,sumOfLeads,ad_id
2020-09-25,,2020,9,22,0
2020-09-25,Auto,2020,9,251251.194821567,35434
2020-09-25,Generalist,2020,9,208107.534707087,27357
2020-09-25,Jobs,2020,9,47289.599905147,3290
2020-09-25,Property,2020,9,212864.464346101,30263
2020-09-25,Services,2020,9,8701.47723289,1415
2020-09-26,,2020,9,44,0
2020-09-26,Auto,2020,9,244321.315552894,34321
2020-09-26,Generalist,2020,9,207052.515768739,27210
2020-09-26,Jobs,2020,9,29880.276934927,2725
2020-09-26,Property,2020,9,188153.680226694,27820
2020-09-26,Services,2020,9,7920.441262865,1264
2020-09-27,,2020,9,64,0
2020-09-27,Auto,2020,9,259858.211196228,34447
2020-09-27,Generalist,2020,9,214191.586084683,27833
2020-09-27,Jobs,2020,9,32902.498854544,2758
2020-09-27,Property,2020,9,201051.663816024,29333
2020-09-27,Services,2020,9,6579.744768945,1109
2020-09-28,,2020,9,32,0
2020-09-28,Auto,2020,9,275138.438466645,37177
2020-09-28,Generalist,2020,9,217892.842991725,28875
2020-09-28,Jobs,2020,9,59578.859973518,3567
2020-09-28,Property,2020,9,262403.823000745,35488
2020-09-28,Services,2020,9,8413.520434462,1392
2020-09-29,,2020,9,46,0
2020-09-29,Auto,2020,9,279076.874365793,37413
2020-09-29,Generalist,2020,9,213538.413149482,28364
2020-09-29,Jobs,2020,9,60640.327275074,3540
2020-09-29,Property,2020,9,253122.460428541,34400
2020-09-29,Services,2020,9,8363.135025617,1438
2020-09-30,,2020,9,20,0
2020-09-30,Auto,2020,9,268520.923428859,36203
2020-09-30,Generalist,2020,9,215222.279268261,28548
2020-09-30,Jobs,2020,9,57483.408476153,3437
2020-09-30,Property,2020,9,249740.120264989,34242
2020-09-30,Services,2020,9,8879.807648454,1465
2020-10-01,,2020,10,28,0
2020-10-01,Auto,2020,10,252693.848387987,34267
2020-10-01,Generalist,2020,10,212810.916799084,27372
2020-10-01,Jobs,2020,10,50029.486206335,3238
2020-10-01,Property,2020,10,226418.164165677,31625
2020-10-01,Services,2020,10,10190.102685567,1687
2020-10-02,,2020,10,24,0
2020-10-02,Auto,2020,10,241287.941750964,33842
2020-10-02,Generalist,2020,10,214309.634485604,27178
2020-10-02,Jobs,2020,10,40512.691747325,3007
2020-10-02,Property,2020,10,207609.787969344,29707
2020-10-02,Services,2020,10,7368.861611979,1249
2020-10-03,,2020,10,6,0
2020-10-03,Auto,2020,10,255805.87006283,34972
2020-10-03,Generalist,2020,10,216015.145587028,27516
2020-10-03,Jobs,2020,10,32867.076871944,2758
2020-10-03,Property,2020,10,191716.815163285,28046
2020-10-03,Services,2020,10,6540.582710433,1089
2020-10-04,,2020,10,34,0
2020-10-04,Auto,2020,10,256104.481394931,33885
2020-10-04,Generalist,2020,10,215139.485614412,27387
2020-10-04,Jobs,2020,10,29796.619810065,2573
2020-10-04,Property,2020,10,210545.025526868,30291
2020-10-04,Services,2020,10,6318.740866315,1024
2020-10-05,,2020,10,30,0
2020-10-05,Auto,2020,10,271344.079337284,36049
2020-10-05,Generalist,2020,10,214825.220172566,27784
2020-10-05,Jobs,2020,10,54866.869323844,3343
2020-10-05,Property,2020,10,251265.279634519,34180
2020-10-05,Services,2020,10,7480.801439966,1306
2020-10-06,,2020,10,32,0
2020-10-06,Auto,2020,10,263965.693662046,35718
2020-10-06,Generalist,2020,10,211109.139336593,27136
2020-10-06,Jobs,2020,10,51820.900932226,3380
2020-10-06,Property,2020,10,231724.484038763,31924
2020-10-06,Services,2020,10,6347.345540244,1123
2020-10-07,,2020,10,32,0
2020-10-07,Auto,2020,10,261895.335816346,36010
2020-10-07,Generalist,2020,10,223150.447984661,28652
2020-10-07,Jobs,2020,10,50607.731186852,3278
2020-10-07,Property,2020,10,239692.477931886,33230
2020-10-07,Services,2020,10,6848.230531804,1174
2020-10-08,,2020,10,22,0
2020-10-08,Auto,2020,10,257195.61040961,35413
2020-10-08,Generalist,2020,10,216184.453324861,28223
2020-10-08,Jobs,2020,10,49926.715784083,3330
2020-10-08,Property,2020,10,229471.260248135,32066
2020-10-08,Services,2020,10,7315.231988665,1226
2020-10-09,,2020,10,20,0
2020-10-09,Auto,2020,10,258333.361959662,35922
2020-10-09,Generalist,2020,10,218719.66302908,28060
2020-10-09,Jobs,2020,10,42321.83455948,3037
2020-10-09,Property,2020,10,213421.623990644,30509
2020-10-09,Services,2020,10,6522.630857833,1086
2020-10-10,,2020,10,12,0
2020-10-10,Auto,2020,10,252402.374155074,34974
2020-10-10,Generalist,2020,10,219128.519714335,27785
2020-10-10,Jobs,2020,10,29374.003730418,2551
2020-10-10,Property,2020,10,189814.031903963,27880
2020-10-10,Services,2020,10,5593.91886124,914
2020-10-11,,2020,10,14,0
2020-10-11,Auto,2020,10,254018.619482732,34494
2020-10-11,Generalist,2020,10,217320.872635098,27415
2020-10-11,Jobs,2020,10,29042.129849031,2564
2020-10-11,Property,2020,10,205556.162501045,29491
2020-10-11,Services,2020,10,5112.744273272,908
2020-10-12,,2020,10,24,0
2020-10-12,Auto,2020,10,252512.121052598,34678
2020-10-12,Generalist,2020,10,218969.948048373,27551
2020-10-12,Jobs,2020,10,51555.732477625,3308
2020-10-12,Property,2020,10,229556.76624423,31921
2020-10-12,Services,2020,10,7984.57649513,1390
2020-10-13,,2020,10,28,0
2020-10-13,Auto,2020,10,231718.203521077,32499
2020-10-13,Generalist,2020,10,205412.571225149,26208
2020-10-13,Jobs,2020,10,44042.679815453,3118
2020-10-13,Property,2020,10,196912.171370853,28347
2020-10-13,Services,2020,10,5169.151114451,916
2020-10-14,,2020,10,8,0
2020-10-14,Auto,2020,10,246155.312098741,34442
2020-10-14,Generalist,2020,10,215033.651150621,27549
2020-10-14,Jobs,2020,10,48082.830773668,3157
2020-10-14,Property,2020,10,218458.337485945,30934
2020-10-14,Services,2020,10,5840.622669305,1028
2020-10-15,,2020,10,36,0
2020-10-15,Auto,2020,10,245953.167381263,34488
2020-10-15,Generalist,2020,10,202452.738304747,27029
2020-10-15,Jobs,2020,10,45008.219369184,3166
2020-10-15,Property,2020,10,205556.212542164,29995
2020-10-15,Services,2020,10,5581.302768786,967
2020-10-16,,2020,10,36,0
2020-10-16,Auto,2020,10,240184.907497532,33555
2020-10-16,Generalist,2020,10,205507.591726606,27612
2020-10-16,Jobs,2020,10,37138.486922672,2825
2020-10-16,Property,2020,10,200894.132054854,29486
2020-10-16,Services,2020,10,5534.057224736,942
2020-10-17,,2020,10,22,0
2020-10-17,Auto,2020,10,236229.027991036,33173
2020-10-17,Generalist,2020,10,206874.245457535,26954
2020-10-17,Jobs,2020,10,29497.261532158,2569
2020-10-17,Property,2020,10,191154.8745354,28349
2020-10-17,Services,2020,10,5584.83910395,970
2020-10-18,,2020,10,28,0
2020-10-18,Auto,2020,10,234062.901749085,31888
2020-10-18,Generalist,2020,10,209433.834821217,27299
2020-10-18,Jobs,2020,10,27162.696737403,2464
2020-10-18,Property,2020,10,202035.503215599,29263
2020-10-18,Services,2020,10,5242.666890448,890
2020-10-19,,2020,10,12,0
2020-10-19,Auto,2020,10,241883.853957825,33827
2020-10-19,Generalist,2020,10,204428.994596415,26982
2020-10-19,Jobs,2020,10,45142.168084292,3151
2020-10-19,Property,2020,10,228177.981723891,31854
2020-10-19,Services,2020,10,6071.940580203,1012
2020-10-20,,2020,10,16,0
2020-10-20,Auto,2020,10,237905.40283877,33362
2020-10-20,Generalist,2020,10,199341.816178036,26361
2020-10-20,Jobs,2020,10,39167.932454101,2811
2020-10-20,Property,2020,10,219162.731142383,31544
2020-10-20,Services,2020,10,5724.663681571,962
2020-10-21,,2020,10,40,0
2020-10-21,Auto,2020,10,223313.079012001,31706
2020-10-21,Generalist,2020,10,195955.341555231,26247
2020-10-21,Jobs,2020,10,38088.08421516,2806
2020-10-21,Property,2020,10,198391.151158916,28887
2020-10-21,Services,2020,10,5133.77617714,910
2020-10-22,,2020,10,28,0
2020-10-22,Auto,2020,10,237505.793491061,33292
2020-10-22,Generalist,2020,10,206426.350755718,27105
2020-10-22,Jobs,2020,10,34210.773349826,2696
2020-10-22,Property,2020,10,198531.221526867,29455
2020-10-22,Services,2020,10,5128.098743403,917
2020-10-23,,2020,10,18,0
2020-10-23,Auto,2020,10,218442.485124281,32160
2020-10-23,Generalist,2020,10,210415.900028001,27767
2020-10-23,Jobs,2020,10,30762.349187102,2555
2020-10-23,Property,2020,10,184397.177972484,27296
2020-10-23,Services,2020,10,5362.604198641,966
2020-10-24,,2020,10,6,0
2020-10-24,Auto,2020,10,225246.961101445,32359
2020-10-24,Generalist,2020,10,219453.9900195,28371
2020-10-24,Jobs,2020,10,23349.975018497,2271
2020-10-24,Property,2020,10,180593.772529783,26479
2020-10-24,Services,2020,10,5088.656076567,876
2020-10-25,,2020,10,24,0
2020-10-25,Auto,2020,10,231624.14481465,31641
2020-10-25,Generalist,2020,10,219169.920676225,28210
2020-10-25,Jobs,2020,10,20850.107103046,2168
2020-10-25,Property,2020,10,180582.007092448,26554
2020-10-25,Services,2020,10,4687.784600424,825
2020-10-26,,2020,10,18,0
2020-10-26,Auto,2020,10,241529.089226224,32774
2020-10-26,Generalist,2020,10,220019.133397263,28138
2020-10-26,Jobs,2020,10,36476.159851725,2798
2020-10-26,Property,2020,10,219638.389019038,29504
2020-10-26,Services,2020,10,5681.912033616,1033
2020-10-27,,2020,10,10,0
2020-10-27,Auto,2020,10,244051.787133703,33247
2020-10-27,Generalist,2020,10,221504.364836091,27993
2020-10-27,Jobs,2020,10,35852.022604084,2758
2020-10-27,Property,2020,10,213628.703903501,28450
2020-10-27,Services,2020,10,5345.175905811,927
2020-10-28,,2020,10,12,0
2020-10-28,Auto,2020,10,232955.484856769,32131
2020-10-28,Generalist,2020,10,222047.137827006,27879
2020-10-28,Jobs,2020,10,32478.949462558,2528
2020-10-28,Property,2020,10,213514.673346398,28915
2020-10-28,Services,2020,10,6339.680721845,1057
2020-10-29,,2020,10,12,0
2020-10-29,Auto,2020,10,248482.333323563,33314
2020-10-29,Generalist,2020,10,232952.340943199,28625
2020-10-29,Jobs,2020,10,27359.682625407,2326
2020-10-29,Property,2020,10,201404.497320857,28300
2020-10-29,Services,2020,10,5717.1642416,953
2020-10-30,,2020,10,26,0
2020-10-30,Auto,2020,10,241524.714363696,32355
2020-10-30,Generalist,2020,10,222945.116452572,27386
2020-10-30,Jobs,2020,10,30985.344913361,2502
2020-10-30,Property,2020,10,205801.886300721,28024
2020-10-30,Services,2020,10,5831.605454373,1072
2020-10-31,,2020,10,12,0
2020-10-31,Auto,2020,10,243249.976324167,32492
2020-10-31,Generalist,2020,10,226468.491720499,27798
2020-10-31,Jobs,2020,10,23101.2144345,2173
2020-10-31,Property,2020,10,195439.730669339,26832
2020-10-31,Services,2020,10,5588.412193826,907
2020-11-01,,2020,11,10,0
2020-11-01,Auto,2020,11,237192.333329505,31172
2020-11-01,Generalist,2020,11,221244.10746388,27593
2020-11-01,Jobs,2020,11,25076.973326302,2181
2020-11-01,Property,2020,11,204449.712762849,27058
2020-11-01,Services,2020,11,5087.509536255,859
2020-11-02,,2020,11,8,0
2020-11-02,Auto,2020,11,246991.177510401,33328
2020-11-02,Generalist,2020,11,220845.536440976,27578
2020-11-02,Jobs,2020,11,44265.973097894,2974
2020-11-02,Property,2020,11,240619.862823546,30743
2020-11-02,Services,2020,11,6162.10447792,995
2020-11-03,,2020,11,24,0
2020-11-03,Auto,2020,11,233486.157655181,31994
2020-11-03,Generalist,2020,11,215417.178498512,26934
2020-11-03,Jobs,2020,11,51002.392585455,2952
2020-11-03,Property,2020,11,229666.536675898,30273
2020-11-03,Services,2020,11,6759.063907936,1030
2020-11-04,,2020,11,18,0
2020-11-04,Auto,2020,11,235565.359538813,31479
2020-11-04,Generalist,2020,11,214598.012758279,26482
2020-11-04,Jobs,2020,11,41913.073975483,2818
2020-11-04,Property,2020,11,213374.483767139,29118
2020-11-04,Services,2020,11,5690.633428498,980
2020-11-05,,2020,11,26,0
2020-11-05,Auto,2020,11,224644.985596753,31207
2020-11-05,Generalist,2020,11,209639.103541048,26231
2020-11-05,Jobs,2020,11,38390.949950487,2700
2020-11-05,Property,2020,11,211084.82480566,28463
2020-11-05,Services,2020,11,5277.609848434,876
2020-11-06,,2020,11,8,0
2020-11-06,Auto,2020,11,218900.917508691,30852
2020-11-06,Generalist,2020,11,205643.214020848,25770
2020-11-06,Jobs,2020,11,32248.044374211,2480
2020-11-06,Property,2020,11,197531.345374879,27023
2020-11-06,Services,2020,11,5837.085485667,974
2020-11-07,,2020,11,12,0
2020-11-07,Auto,2020,11,213458.147140092,30033
2020-11-07,Generalist,2020,11,215226.067821055,26198
2020-11-07,Jobs,2020,11,26716.641580192,2259
2020-11-07,Property,2020,11,179390.758288384,25034
2020-11-07,Services,2020,11,5131.565727154,822
2020-11-08,,2020,11,16,0
2020-11-08,Auto,2020,11,201191.469428806,27028
2020-11-08,Generalist,2020,11,216516.981237886,26228
2020-11-08,Jobs,2020,11,25361.960505079,2095
2020-11-08,Property,2020,11,176603.117182419,24589
2020-11-08,Services,2020,11,4734.751352517,806
2020-11-09,,2020,11,8,0
2020-11-09,Auto,2020,11,206413.60126374,29182
2020-11-09,Generalist,2020,11,215987.352159859,26859
2020-11-09,Jobs,2020,11,42188.06115426,2696
2020-11-09,Property,2020,11,217217.236040731,28740
2020-11-09,Services,2020,11,5047.56597678,876
2020-11-10,,2020,11,4,0
2020-11-10,Auto,2020,11,207829.779051202,29649
2020-11-10,Generalist,2020,11,209578.804083308,26099
2020-11-10,Jobs,2020,11,39597.269764725,2750
2020-11-10,Property,2020,11,204352.635121011,27406
2020-11-10,Services,2020,11,5458.42523667,873
2020-11-11,,2020,11,14,0
2020-11-11,Auto,2020,11,200766.753628436,28588
2020-11-11,Generalist,2020,11,201581.84226218,25590
2020-11-11,Jobs,2020,11,34199.559576269,2468
2020-11-11,Property,2020,11,187001.3930476,25834
2020-11-11,Services,2020,11,5895.817596508,834
2020-11-12,,2020,11,10,0
2020-11-12,Auto,2020,11,213583.694375007,29766
2020-11-12,Generalist,2020,11,198166.898386993,25179
2020-11-12,Jobs,2020,11,33686.978977323,2437
2020-11-12,Property,2020,11,193496.191187836,26744
2020-11-12,Services,2020,11,6303.203197839,940
2020-11-13,,2020,11,48,0
2020-11-13,Auto,2020,11,212295.488785601,29564
2020-11-13,Generalist,2020,11,202311.30120429,25655
2020-11-13,Jobs,2020,11,28043.005422613,2206
2020-11-13,Property,2020,11,182673.375098079,25112
2020-11-13,Services,2020,11,6831.37566253,1029
2020-11-14,,2020,11,12,0
2020-11-14,Auto,2020,11,206040.649928601,29364
2020-11-14,Generalist,2020,11,208221.802617472,25943
2020-11-14,Jobs,2020,11,20227.635527749,1819
2020-11-14,Property,2020,11,179884.873292969,25140
2020-11-14,Services,2020,11,6897.853665917,1003
2020-11-15,,2020,11,14,0
2020-11-15,Auto,2020,11,222202.520622762,29615
2020-11-15,Generalist,2020,11,216255.254068972,26783
2020-11-15,Jobs,2020,11,24891.181535345,2023
2020-11-15,Property,2020,11,202830.173124128,27232
2020-11-15,Services,2020,11,5936.037870928,869
2020-11-16,,2020,11,16,0
2020-11-16,Auto,2020,11,223882.523409177,31123
2020-11-16,Generalist,2020,11,208354.34977198,26481
2020-11-16,Jobs,2020,11,40180.473700027,2577
2020-11-16,Property,2020,11,237070.778248029,30560
2020-11-16,Services,2020,11,7518.539567611,1124
2020-11-17,,2020,11,20,0
2020-11-17,Auto,2020,11,227990.681668694,30779
2020-11-17,Generalist,2020,11,207370.200817857,25933
2020-11-17,Jobs,2020,11,38382.551918138,2469
2020-11-17,Property,2020,11,224827.077739777,29792
2020-11-17,Services,2020,11,7143.700785185,1099
2020-11-18,,2020,11,22,0
2020-11-18,Auto,2020,11,228510.436497601,30722
2020-11-18,Generalist,2020,11,209467.462149034,26265
2020-11-18,Jobs,2020,11,40418.781094464,2549
2020-11-18,Property,2020,11,230705.677117887,29740
2020-11-18,Services,2020,11,6377.238035872,968
2020-11-19,,2020,11,26,0
2020-11-19,Auto,2020,11,224850.848734364,30819
2020-11-19,Generalist,2020,11,208914.404919489,26374
2020-11-19,Jobs,2020,11,37095.617315026,2527
2020-11-19,Property,2020,11,228413.412502727,30118
2020-11-19,Services,2020,11,6599.241533658,980
2020-11-20,,2020,11,4,0
2020-11-20,Auto,2020,11,225543.558167206,30607
2020-11-20,Generalist,2020,11,210047.089494222,26505
2020-11-20,Jobs,2020,11,33243.674565854,2401
2020-11-20,Property,2020,11,216420.213457115,28212
2020-11-20,Services,2020,11,6730.60857132,959
2020-11-21,,2020,11,12,0
2020-11-21,Auto,2020,11,243920.881387513,31544
2020-11-21,Generalist,2020,11,211025.509851836,26493
2020-11-21,Jobs,2020,11,26049.78906751,2038
2020-11-21,Property,2020,11,209611.181163802,27899
2020-11-21,Services,2020,11,6952.210488173,921
2020-11-22,,2020,11,12,0
2020-11-22,Auto,2020,11,225396.171682239,29648
2020-11-22,Generalist,2020,11,212128.116617296,26481
2020-11-22,Jobs,2020,11,23594.735602494,2077
2020-11-22,Property,2020,11,214464.640592082,28407
2020-11-22,Services,2020,11,5702.982720879,827
2020-11-23,,2020,11,12,0
2020-11-23,Auto,2020,11,240363.188982849,31510
2020-11-23,Generalist,2020,11,215013.415204363,26989
2020-11-23,Jobs,2020,11,40204.735775508,2721
2020-11-23,Property,2020,11,253839.427504988,31870
2020-11-23,Services,2020,11,8182.481320977,1071
2020-11-24,,2020,11,6,0
2020-11-24,Auto,2020,11,229139.355908116,31144
2020-11-24,Generalist,2020,11,215746.074705164,26960
2020-11-24,Jobs,2020,11,39521.69343952,2559
2020-11-24,Property,2020,11,237270.404441254,30815
2020-11-24,Services,2020,11,6858.40964245,1054
2020-11-25,,2020,11,14,0
2020-11-25,Auto,2020,11,216962.6185633,30650
2020-11-25,Generalist,2020,11,226766.252971439,29972
2020-11-25,Jobs,2020,11,36733.399267728,2409
2020-11-25,Property,2020,11,234621.918754706,29934
2020-11-25,Services,2020,11,6972.846573349,1003
2020-11-26,,2020,11,34,0
2020-11-26,Auto,2020,11,222901.740401532,30316
2020-11-26,Generalist,2020,11,205858.655779755,26855
2020-11-26,Jobs,2020,11,33001.683113336,2328
2020-11-26,Property,2020,11,225603.638290518,29632
2020-11-26,Services,2020,11,6594.328364778,955
2020-11-27,,2020,11,30,0
2020-11-27,Auto,2020,11,233808.600887797,31286
2020-11-27,Generalist,2020,11,212929.593692648,27071
2020-11-27,Jobs,2020,11,31881.599732133,2316
2020-11-27,Property,2020,11,224437.903900525,29232
2020-11-27,Services,2020,11,6039.368170254,849
2020-11-28,,2020,11,10,0
2020-11-28,Auto,2020,11,228622.121698806,30980
2020-11-28,Generalist,2020,11,214652.905567707,27134
2020-11-28,Jobs,2020,11,24242.908330836,2030
2020-11-28,Property,2020,11,211176.856344973,27589
2020-11-28,Services,2020,11,6159.69903264,923
2020-11-29,,2020,11,4,0
2020-11-29,Auto,2020,11,233702.397923635,29901
2020-11-29,Generalist,2020,11,219055.497757292,27621
2020-11-29,Jobs,2020,11,24508.998968748,1894
2020-11-29,Property,2020,11,215413.362451048,28101
2020-11-29,Services,2020,11,6622.642424433,850
2020-11-30,,2020,11,10,0
2020-11-30,Auto,2020,11,234637.475593674,31366
2020-11-30,Generalist,2020,11,222510.726048369,28331
2020-11-30,Jobs,2020,11,39756.218881255,2486
2020-11-30,Property,2020,11,252679.054076876,31330
2020-11-30,Services,2020,11,6387.052018971,940
2020-12-01,,2020,12,10,0
2020-12-01,Auto,2020,12,232641.145151246,31394
2020-12-01,Generalist,2020,12,219915.829087592,27586
2020-12-01,Jobs,2020,12,39294.000833957,2552
2020-12-01,Property,2020,12,247640.389772576,31067
2020-12-01,Services,2020,12,5967.13481923,926
2020-12-02,,2020,12,6,0
2020-12-02,Auto,2020,12,237127.964566587,32034
2020-12-02,Generalist,2020,12,215258.362736191,27253
2020-12-02,Jobs,2020,12,37451.002526152,2410
2020-12-02,Property,2020,12,250595.611089494,30966
2020-12-02,Services,2020,12,6640.934692648,994
2020-12-03,,2020,12,8,0
2020-12-03,Auto,2020,12,236949.276342064,32081
2020-12-03,Generalist,2020,12,209851.621172305,27136
2020-12-03,Jobs,2020,12,37190.079052068,2377
2020-12-03,Property,2020,12,243530.240619158,30791
2020-12-03,Services,2020,12,6376.986503829,981
2020-12-04,,2020,12,12,0
2020-12-04,Auto,2020,12,233144.102226926,31909
2020-12-04,Generalist,2020,12,212667.39311812,27499
2020-12-04,Jobs,2020,12,30670.303868146,2237
2020-12-04,Property,2020,12,239378.355369342,29716
2020-12-04,Services,2020,12,5980.628180977,919
2020-12-05,,2020,12,10,0
2020-12-05,Auto,2020,12,233877.030845555,31622
2020-12-05,Generalist,2020,12,210801.105698431,26982
2020-12-05,Jobs,2020,12,23175.142182325,1900
2020-12-05,Property,2020,12,211617.325934034,27161
2020-12-05,Services,2020,12,6254.868424656,879
2020-12-06,,2020,12,22,0
2020-12-06,Auto,2020,12,245927.488316533,31261
2020-12-06,Generalist,2020,12,217512.598853809,27129
2020-12-06,Jobs,2020,12,23734.473527013,1877
2020-12-06,Property,2020,12,218474.744335765,28347
2020-12-06,Services,2020,12,7142.430763765,1017
2020-12-07,,2020,12,18,0
2020-12-07,Auto,2020,12,259346.766293954,33634
2020-12-07,Generalist,2020,12,212939.186846934,27410
2020-12-07,Jobs,2020,12,38928.235976219,2414
2020-12-07,Property,2020,12,256055.694821718,31314
2020-12-07,Services,2020,12,8675.607139553,1240
2020-12-08,,2020,12,30,0
2020-12-08,Auto,2020,12,252686.399995488,33045
2020-12-08,Generalist,2020,12,212736.568766725,26871
2020-12-08,Jobs,2020,12,40447.152193594,2518
2020-12-08,Property,2020,12,245903.950543823,31308
2020-12-08,Services,2020,12,8065.630924839,1157
2020-12-09,,2020,12,22,0
2020-12-09,Auto,2020,12,261076.185346975,33224
2020-12-09,Generalist,2020,12,214445.479887183,27076
2020-12-09,Jobs,2020,12,35624.655778695,2400
2020-12-09,Property,2020,12,235047.868628056,30158
2020-12-09,Services,2020,12,8676.29135442,1325
2020-12-10,,2020,12,14,0
2020-12-10,Auto,2020,12,253891.531345077,33060
2020-12-10,Generalist,2020,12,204345.493936751,26759
2020-12-10,Jobs,2020,12,32747.248309513,2306
2020-12-10,Property,2020,12,219841.796405743,28695
2020-12-10,Services,2020,12,8276.512904835,1199
2020-12-11,,2020,12,24,0
2020-12-11,Auto,2020,12,241544.643744714,32038
2020-12-11,Generalist,2020,12,201747.476988442,26541
2020-12-11,Jobs,2020,12,29922.519333898,2111
2020-12-11,Property,2020,12,207400.002421564,27694
2020-12-11,Services,2020,12,6678.366796692,1048
2020-12-12,,2020,12,6,0
2020-12-12,Auto,2020,12,234625.551155571,32042
2020-12-12,Generalist,2020,12,198803.219571433,25574
2020-12-12,Jobs,2020,12,23128.915587545,1848
2020-12-12,Property,2020,12,189656.936451556,25818
2020-12-12,Services,2020,12,6597.963727286,1041
2020-12-13,,2020,12,4,0
2020-12-13,Auto,2020,12,243965.02029003,31775
2020-12-13,Generalist,2020,12,200262.432133275,25820
2020-12-13,Jobs,2020,12,24358.365794137,1950
2020-12-13,Property,2020,12,214364.477638651,27411
2020-12-13,Services,2020,12,6289.477995943,956
2020-12-14,,2020,12,12,0
2020-12-14,Auto,2020,12,262914.424411909,34464
2020-12-14,Generalist,2020,12,212614.478974086,27288
2020-12-14,Jobs,2020,12,41068.646428369,2541
2020-12-14,Property,2020,12,247875.151960153,30973
2020-12-14,Services,2020,12,7469.539171837,1208
2020-12-15,,2020,12,16,0
2020-12-15,Auto,2020,12,266123.103793562,34088
2020-12-15,Generalist,2020,12,208151.510691644,26589
2020-12-15,Jobs,2020,12,41617.806335488,2517
2020-12-15,Property,2020,12,238684.287075109,30643
2020-12-15,Services,2020,12,8449.469746744,1277
2020-12-16,,2020,12,20,0
2020-12-16,Auto,2020,12,265567.104565511,34075
2020-12-16,Generalist,2020,12,213106.854760331,28052
2020-12-16,Jobs,2020,12,38397.855038834,2468
2020-12-16,Property,2020,12,241925.425366276,30173
2020-12-16,Services,2020,12,7955.247973874,1280
2020-12-17,,2020,12,20,0
2020-12-17,Auto,2020,12,255348.191543193,33370
2020-12-17,Generalist,2020,12,211144.911616362,27596
2020-12-17,Jobs,2020,12,35231.3881387,2409
2020-12-17,Property,2020,12,240739.539037454,29787
2020-12-17,Services,2020,12,7826.694308545,1293
2020-12-18,,2020,12,14,0
2020-12-18,Auto,2020,12,259009.183431195,33816
2020-12-18,Generalist,2020,12,202155.85554043,26838
2020-12-18,Jobs,2020,12,31303.779717184,2281
2020-12-18,Property,2020,12,212018.746378435,28005
2020-12-18,Services,2020,12,8444.110844404,1286
2020-12-19,,2020,12,8,0
2020-12-19,Auto,2020,12,247905.442684536,32590
2020-12-19,Generalist,2020,12,202095.908891629,26281
2020-12-19,Jobs,2020,12,22387.910023031,2038
2020-12-19,Property,2020,12,199679.27878676,26414
2020-12-19,Services,2020,12,8314.427409775,1248
2020-12-20,,2020,12,10,0
2020-12-20,Auto,2020,12,254443.053837846,31829
2020-12-20,Generalist,2020,12,204022.079854626,26843
2020-12-20,Jobs,2020,12,22390.67915451,1964
2020-12-20,Property,2020,12,208602.519668164,26677
2020-12-20,Services,2020,12,8748.513847576,1243
2020-12-21,,2020,12,16,0
2020-12-21,Auto,2020,12,282484.341306688,34584
2020-12-21,Generalist,2020,12,201753.57213574,26744
2020-12-21,Jobs,2020,12,39112.823831874,2497
2020-12-21,Property,2020,12,233276.184553847,29376
2020-12-21,Services,2020,12,9361.023141864,1414
2020-12-22,,2020,12,18,0
2020-12-22,Auto,2020,12,280162.814436459,35216
2020-12-22,Generalist,2020,12,203505.935004524,26401
2020-12-22,Jobs,2020,12,33893.304757497,2471
2020-12-22,Property,2020,12,246092.160296681,30741
2020-12-22,Services,2020,12,10511.658132552,1516
2020-12-23,,2020,12,8,0
2020-12-23,Auto,2020,12,274304.773040222,34640
2020-12-23,Generalist,2020,12,195517.151130226,26272
2020-12-23,Jobs,2020,12,33174.913981857,2364
2020-12-23,Property,2020,12,235545.469119035,29206
2020-12-23,Services,2020,12,9511.499714922,1497
2020-12-24,,2020,12,10,0
2020-12-24,Auto,2020,12,250746.187771503,32383
2020-12-24,Generalist,2020,12,192521.717777639,25569
2020-12-24,Jobs,2020,12,27643.764715837,2209
2020-12-24,Property,2020,12,199408.037446923,26139
2020-12-24,Services,2020,12,10397.756557835,1484
2020-12-25,,2020,12,4,0
2020-12-25,Auto,2020,12,240209.891897782,31800
2020-12-25,Generalist,2020,12,186421.152680362,24879
2020-12-25,Jobs,2020,12,18091.378127431,1833
2020-12-25,Property,2020,12,177814.426211353,23764
2020-12-25,Services,2020,12,10728.783666549,1458
2020-12-26,,2020,12,8,0
2020-12-26,Auto,2020,12,252767.260560187,33145
2020-12-26,Generalist,2020,12,191094.985069628,25466
2020-12-26,Jobs,2020,12,19856.448687411,1916
2020-12-26,Property,2020,12,206602.091146077,26043
2020-12-26,Services,2020,12,9813.219051759,1383
2020-12-27,,2020,12,14,0
2020-12-27,Auto,2020,12,249945.004912255,31679
2020-12-27,Generalist,2020,12,190581.145156994,25210
2020-12-27,Jobs,2020,12,19941.489732626,1891
2020-12-27,Property,2020,12,203063.076107961,26167
2020-12-27,Services,2020,12,8191.21667313,1258
2020-12-28,,2020,12,16,0
2020-12-28,Auto,2020,12,268825.760233616,34375
2020-12-28,Generalist,2020,12,207622.072985391,27151
2020-12-28,Jobs,2020,12,37661.563448588,2527
2020-12-28,Property,2020,12,255997.385817053,31599
2020-12-28,Services,2020,12,10942.722858984,1669
2020-12-29,,2020,12,14,0
2020-12-29,Auto,2020,12,278035.5792489,34910
